count,hate_speech_count,offensive_language_count,neither_count,class,tweet,binary_class,tweet_length,word_count
3,0,3,0,1,rt lilduv come fall im cuffin side bitch yall yall time whole summer,unsafe,91,16
3,0,3,0,1,rt lilduv good side bitch dont let nobodi tell u differ,unsafe,84,15
6,1,5,0,1,rt lilduv maaan hoe photoshop rt mh lilduv damn suppos nigga get catfish,unsafe,126,21
3,0,3,0,1,rt lilduv worri look like hoe gon regret u get older cuz u miss lot fun,unsafe,121,26
3,0,3,0,1,rt lilduv one good woman worth thousand bad bitchesbut still wanna fuck thousand bitch,unsafe,107,18
3,0,3,0,1,rt lilduv real bitch text u u talk call,unsafe,63,12
6,0,6,0,1,rt lilduv regular bitch trust niggaz let raw hoe know better,unsafe,93,15
3,0,3,0,1,rt lilduv stop nuttin hoe,unsafe,39,7
3,0,3,0,1,rt lilduv bitch pregnant danc heart im instagram im asshol,unsafe,125,20
3,0,3,0,1,rt lilduv black women say im gon get white man like white guy dog bitch yall dumb,unsafe,117,23
3,0,3,0,1,rt lilmenife bitch tweak hoe tweak hoe,unsafe,63,9
6,0,6,0,1,rt lilmenife hoe bae dipssidelin noth,unsafe,90,11
3,0,3,0,1,rt liltbrodi damn aint got bitch,unsafe,73,9
6,1,5,0,1,rt lilywalshh bad im bitch,unsafe,47,8
3,0,3,0,1,rt linaaeddz kxngnandi im stuck nigga love assum bitch want yall nice,unsafe,150,23
3,0,0,3,2,rt linnyitssn teabagg benghazi plane tower stop watch fox news,safe,124,20
3,0,3,0,1,rt lirryfeelsugh ive alway want youtub cover im pussi umm okay rts post cover,unsafe,146,29
6,0,6,0,1,rt littlecbal your jealous bitch,unsafe,37,5
3,0,3,0,1,rt littlechelleee hos liter anyth say got nigga dawg,unsafe,99,15
3,0,3,0,1,rt littlemspaig bitch bigger size cant fit shit id look dumb af,unsafe,142,22
3,0,3,0,1,rt livcost friend dumb hoe dont even like,unsafe,85,14
3,0,3,0,1,rt liyyy yall femal realli cool cuffin hoe ass nigga nope couldnt,unsafe,98,17
3,0,2,1,1,rt llvvzz twitter dump littl blue bird mascot offici chang set boob,unsafe,108,20
3,2,1,0,0,rt lmfaohilari never go full retard,unsafe,63,7
3,0,3,0,1,rt lnmyopinion nicer easier your hurt bitch,unsafe,78,15
3,0,3,0,1,rt lnfiict im shi quiet im chill bitch,unsafe,61,11
6,0,6,0,1,rt lnsanetweet your bitch,unsafe,70,8
3,0,3,0,1,rt lnsanetweet im sarcast bitch beauti,unsafe,58,9
3,0,2,1,1,rt lnsanetweet take bra dont ask shit u bitch bc bra come clock life,unsafe,154,32
3,0,0,3,2,rt lnsanetweet girl wear beani look cute amp stylish wear look like member drug cartel sel,safe,150,28
3,0,3,0,1,rt lonernigga school pointless im tri pass class get bitch,unsafe,96,18
3,0,3,0,1,rt longbongchri woridstarhlphop white twitter get argument wouldv bitch slap,unsafe,158,19
3,0,3,0,1,rt longbongchri fuck close casket bitch put tree let rot throw seed water give leav,unsafe,128,24
3,0,2,1,1,rt lonlontheon smoke sum bitch,unsafe,36,5
6,0,6,0,1,rt lordjonesss sqquad want billion dollar bad hoe da island fine ass geni bitch datz none,unsafe,146,25
3,0,0,3,2,rt lordemus pleas proud announc sole curat soundtrack mockingjay part,safe,123,23
3,0,3,0,1,rt lordflaconegro ion even ask lightskin bitch nude nomo fuck yall,unsafe,86,13
3,0,0,3,2,rt losthistori dc fri bengali harlem amp lost histori south asian readingconvo busboysandpoet th st cc smithsonianapa,safe,150,20
3,0,0,3,2,rt losthistori dc fri bengali harlem readingconvo busboysandpoet th st saaltweet teachingchang thatwhichistold,safe,146,16
3,0,3,0,1,rt louiev point dont enjoy watch harden anymor constant piss stop bitch,unsafe,146,26
3,0,3,0,1,rt louiev lmaoooo rt tanaaa white peopl lmaoo rt sexxielexxi filth rt solochil say come get pussi,unsafe,146,21
3,0,2,1,1,rt loveandhiphop stevi j prove turn hoe housewif,unsafe,106,15
3,0,3,0,1,rt lovearmeiree mine mean respect fact dont want talkingchil anyth bitch use like,unsafe,145,24
3,0,3,0,1,rt lovelydomo bitch tri flirt niggga like,unsafe,116,18
3,0,3,0,1,rt lovemydogduck fall love easi fall love that bitch,unsafe,85,15
3,1,2,0,1,rt lovesexdeath tonyjrodriguez im queer three dollar bill first respons come sarcast wow realli never,unsafe,146,23
3,0,2,1,1,rt lovexlilyy gerri send damn jig boo,unsafe,107,13
3,0,3,0,1,rt lovexlilyy dont play game girl play better bitch,unsafe,72,13
3,1,2,0,1,rt lovindadrew dont know bitch world claim busi nigga realli fuck,unsafe,110,22
3,0,0,3,2,rt lowcountryluv attack anim last hous left lake got color eyesw known lol,safe,125,21
3,1,2,0,1,rt lucybeee hate lose someth mom say well guess wasnt import like bitch lost groceri st,unsafe,164,28
3,0,1,2,2,rt lukebrook fli bang window call retard thought umm im talki,safe,146,27
3,0,3,0,1,rt lumponthegrind great pussi shit would think would never,unsafe,91,16
3,0,3,0,1,rt lumponthegrind yall ever car ya moma sing everi song come like bitch know sch,unsafe,146,28
3,0,3,0,1,rt lungfib true life im emot clingi bitch,unsafe,54,9
3,0,3,0,1,rt lyciaaa zero hoe,unsafe,40,7
3,0,3,0,1,rt lynnsing sexilexi freez bitch im gonna steal heart,unsafe,102,11
3,0,2,1,1,rt lynsboo mansion elan tonight bitch gtgtgtgt,unsafe,58,7
6,0,6,0,1,rt lyvvvm im bitch lmao realli say what mind though cant help,unsafe,90,19
3,0,1,2,2,rt mamrhein luckili friend im yellow belt karat unfortun bonner dude lookout,safe,117,20
3,0,3,0,1,rt mstew lol tryna make mimi b bad bitch sooooo weak make mad fuck like th grader,unsafe,152,30
3,0,3,0,1,rt manijeetwa jacki weird like bitch hang ppl ya age,unsafe,73,12
3,0,3,0,1,rt manijeetwa ride nigga ya whole life new pussi fuck one night,unsafe,89,19
3,0,3,0,1,rt maarycatherine kendawqq bitch pleas dont even make food,unsafe,81,13
3,0,3,0,1,rt mabelsay hoe call hoe hoe know much hoe hoe call hoe,unsafe,120,25
3,0,3,0,1,rt mabelsay myspac die coupl year ago facebook hospit twitter strip club throw one big booti hoe,unsafe,146,25
3,0,2,1,1,rt mabelsay ratchet bitch like name shaniqua asssofathairsor brown get clap clap right clap,unsafe,121,18
3,0,3,0,1,rt maccabeez your becom real bitch car ride john care whether fountain wayn make money tour,unsafe,140,27
3,0,2,1,1,rt machinegunkelli tbt tri french outfit freshman cover shoot high fuck weed browni,unsafe,152,22
3,0,2,1,1,rt mackgotti smco hoe stay mad keep em hot guess got fever,unsafe,114,21
3,0,3,0,1,rt macklemor feel bad homi suffer canker sore reg bitch hinder spirit,unsafe,119,22
3,0,3,0,1,rt macktolog hehe hoe quot,unsafe,36,5
3,0,3,0,1,rt macktolog need guy put place bitch think theyr zoo anim,unsafe,100,19
3,0,3,0,1,rt macktolog everi girl goe thru hoe phase freshman year colleg,unsafe,82,14
3,1,2,0,1,rt macktolog nigga got girl fuck ask girl text youho man hoe,unsafe,95,17
3,0,3,0,1,rt macktolog hoe get outta hand,unsafe,69,8
3,0,3,0,1,rt macktolog women wild animalswel control attitud put place u dumb bitch,unsafe,136,23
3,0,3,0,1,rt maddiedelahouss britney bitch,unsafe,64,6
3,0,0,3,2,rt madijudkin look like trash someon compliment,safe,93,12
3,1,2,0,1,rt madisonbeck bitch guess,unsafe,41,6
3,0,3,0,1,rt madstat saulewright gqblu lanait aint nuttin ta fuck bitch dawg frohorsemen,unsafe,103,13
3,0,0,3,2,rt magicjuic giantduck pittsburghduck yellow livestream wpxi noflit duckburgh,safe,113,11
3,0,3,0,1,rt mahxnesthot twinkl twinkl littl star fuck bitch stole car,unsafe,83,14
3,1,2,0,1,rt makamj bitch nigga qualiti provid,unsafe,68,11
3,0,3,0,1,rt makenziesmask yo bitch cho name bitch wanna fuck ya bitch jacey thing say doe utcast bff babi,unsafe,146,25
3,0,0,3,2,rt manchild oreo speedwagon fatband,safe,43,5
3,0,0,3,2,rt mandylea ive talk much trash ou lose today,safe,65,12
3,0,3,0,1,rt marissaaxoo your cunt screen shot,unsafe,48,8
3,0,0,3,2,rt markhoppus yes yes know fob reconcili idea your welcom,safe,97,17
3,2,1,0,0,rt markiiejay got nigga amp got bitch,unsafe,50,9
3,0,0,3,2,rt marksidaway last time xfactor audit came dublin audit marybyrnemus nialloffici man blue monkey,safe,146,22
3,0,3,0,1,rt marleylowkey hoe sooo averag cours,unsafe,97,11
3,0,3,0,1,rt marrybel mayb yall hoe ass nigga start consid girl feel shiii think nigga your,unsafe,146,24
3,0,0,3,2,rt marsrad incred scale celesti bodi,safe,80,9
6,0,5,1,1,rt marthayabish that type bitch hate,unsafe,55,10
3,0,3,0,1,rt marvelmalik dnippl littl stupid ass bitch aint fuck,unsafe,82,13
3,0,3,0,1,rt marylen goaliebil sarobard julesofthesmil neliuspamela publiusscion yes ghetto bitch,unsafe,136,13
3,2,0,1,0,rt marylen maggietanquari shes one ugliest women ive ever seen cross reptil crow,unsafe,138,20
3,1,0,2,2,rt mathewsjw muslim jihadi fighter book ticket cruis ship syria iraq,safe,113,15
3,0,3,0,1,rt mattsliwinski fuck carefreeliviin shes basic bitch,unsafe,61,8
7,0,7,0,1,rt mattchew ex told want get gift would take breath away got bitch treadmil,unsafe,130,28
3,0,3,0,1,rt mavkus victooreeuhhh nun fuck bitch get money,unsafe,62,8
3,0,3,0,1,rt mayahampton whateverduuud ili ur bad bitch,unsafe,52,8
3,0,3,0,1,rt mayahampton realli get excit see bad bitch associ lunch everyday alway make laugh,unsafe,117,21
3,1,0,2,2,rt mayci whitecholo np big nig nig,safe,42,7
3,0,3,0,1,rt mayci whitecholo ya bitch,unsafe,52,8
3,0,3,0,1,rt mayra love ass bitch,unsafe,47,9
3,0,0,3,2,rt mckayllaa wish pretti color eye,safe,49,10
3,0,3,0,1,rt mckeemouse itsdorri r u african ur frican bitch,unsafe,80,11
3,0,3,0,1,rt mckenziemason your freshman youv fuck boy senior class your hoe notcut,unsafe,119,21
3,0,3,0,1,rt mckinley wizkhalifa pretti bitch rep taylor gang hollah lmfaoo,unsafe,77,10
3,0,2,1,1,rt mckinley like bitch alreadi know answer bri duh,unsafe,79,14
3,0,3,0,1,rt mckooley shimmi shimmi ya bitch,unsafe,36,6
3,2,1,0,0,rt meaghanyockey savanaharanda girl guy mom dad im butch dyke,unsafe,108,24
3,1,2,0,1,rt mediacrook believ time uncouthuncivilis peopl sentenc death racial slursattack ne citizen,unsafe,139,20
3,0,3,0,1,rt mediacrook extrem lowlif bitch abt junior public sagarikaghos rajdeep reveal ugli charact ny,unsafe,146,22
3,0,0,3,2,rt mediacrook report u want physic chasinghound uncivilis adityarajkaul also case bansalgadkari anil,safe,146,18
3,0,3,0,1,rt medzzzx claim hoe dont exist use hoe name,unsafe,88,12
3,0,3,0,1,rt meldigio yall look fuck retard yall pant ankl,unsafe,80,13
3,0,3,0,1,rt memethagreat know deal hoe,unsafe,63,10
6,0,6,0,1,rt metroadlib amanda want fizz protect dude told yo ass multipl occas let bitch,unsafe,116,21
3,0,3,0,1,rt metroadlib dont ever afraid doubl bitch ppl alway expect like im sorri got loud im sorri,unsafe,147,28
3,0,0,3,2,rt metroadlib thank everi broad univers take step forward ampput color contact eye that one less person,safe,151,25
6,1,5,0,1,rt mgeminiquot gemini get irrit jealous bitch,unsafe,61,8
3,0,0,3,2,rt michael come yanke let keep game go must win,safe,126,13
3,0,0,3,2,rt michaelho ohio inmat sum lebronjam return mean cleveland leb,safe,146,16
3,0,3,0,1,rt michaeljhudson hell yeah benihana bitch,unsafe,78,10
3,0,2,1,1,rt michaeljhudson call pussi tough guy let see tegan kiss right bicep sara kiss left bicep feel,unsafe,146,24
3,0,0,3,2,rt michaelpshipley martin short conan oct yellow skin red hair look like pencil,safe,150,25
3,0,3,0,1,rt micheleod flipthesen corrupt administr ever chicagopolit wh amp harri reid bitch,unsafe,151,20
3,0,3,0,1,rt michellewestt yall six differ person differ bitch spit game lie need grow lm,unsafe,146,25
3,0,3,0,1,rt michellemalkin good morn sunshin rt miembrotropa michellemalkin dirti bitch,unsafe,101,13
3,1,0,2,2,rt michellemalkin refresh dhimmi seattl mayor ed murray poor memori citi long histori jihadi breed groundgt h,safe,149,23
9,3,0,6,2,rt michellemalkin mass gop govelect charli baker driver licens illeg alien gt noamnesti,safe,136,16
3,0,3,0,1,rt miilkkk form bitch still dont get im saiyan,unsafe,97,15
3,0,3,0,1,rt miilkkk cuz bitch love pizza,unsafe,58,7
3,0,3,0,1,rt miilkkk lil wayn said give bitch ya heart rather purs,unsafe,112,19
3,0,3,0,1,rt miilkkk bitch came yeah threw parti,unsafe,76,11
3,0,3,0,1,rt mikcak aint never worri bout bitch nigga,unsafe,77,15
3,0,0,3,2,rt mikeimbriano briiixo donna tax gonna go upmoulinyanlol,safe,71,9
3,0,3,0,1,rt miki paid k mile bitch alway money,unsafe,142,17
3,0,3,0,1,rt milesfan fridayfav rt onebillionbuck bitch dress church club gym slay vampir,unsafe,154,21
3,2,1,0,0,rt milesfan realest tweet seen today rt soopsoo dyke bitch rehab hoesand im healedback dick go,unsafe,137,24
3,1,2,0,1,rt mimirillo bitch virginiayumyum fine fare supermarket,unsafe,89,10
3,0,3,0,1,rt mindofamadd melillitay call mom bitch get knock outon mama,unsafe,115,16
3,0,0,3,2,rt minhazmerch sonia never criticis kejriw kejriw trash everi leader never criticis sonia touch,safe,128,16
3,0,3,0,1,rt mirah think im addict nake pictur sit take bout bitch almost,unsafe,113,18
3,0,3,0,1,rt mirah look everi bitch ass walk past,unsafe,60,13
3,0,3,0,1,rt mirijuana bookieg hoe alway say rider bitch stfu ride dick lmaoooooooooooooooooooo,unsafe,136,17
4,0,4,0,1,rt misskae mrdavidross cheat shes like femal pussi,unsafe,164,24
3,0,3,0,1,rt missknf pussi book id read,unsafe,57,14
3,0,2,1,1,rt missloloko see yall one yall side bitch made,unsafe,202,16
3,0,0,3,2,rt missmollylo charli wear women cloth,safe,47,6
3,1,2,0,1,rt misstannaebabi nigga sex day unlik bitch jus want somebodi gone better young women,unsafe,134,23
3,0,3,0,1,rt missyantzah anyth want life dont fuck bitch,unsafe,84,16
3,0,2,1,1,rt mitchc whatchu know bout livin ghetto eat cottag chees time day lil salt lil peppa lil lil barbeeequee ueon,unsafe,146,25
3,2,1,0,0,rt mitchmancuso brantprintupwhat straight guy take pictur nake hot tunwhat fag jakesiwi ryanmurphi randi,unsafe,146,19
6,2,3,1,1,rt mitchsunderland ezra miller open queer male play flash make first open queer male play lead superh,unsafe,146,24
3,0,0,3,2,rt mitrebox point everi voter florida vote charli crist,safe,96,17
3,0,3,0,1,rt mitryk sack number trent cole fuckin bitch,unsafe,65,12
3,0,3,0,1,rt mjrsuccess amp wes bitch dead,unsafe,48,9
3,0,1,2,2,rt mjxcx teacher tri pronounc ghetto name st day school,safe,105,15
3,0,0,3,2,rt mlbtraderumor offseason outlook new yorkyanke,safe,83,7
3,0,3,0,1,rt mmpfeii fuck gpa bitch im lot smarter,unsafe,58,12
6,0,6,0,1,rt mobilesuitwaifu like bitch green eye cur hair kid ig talk futur child,unsafe,122,20
3,0,3,0,1,rt mommajjojo said life bitch realli meant,unsafe,68,12
3,0,3,0,1,rt moneychaserr vintagemonro pussybeezus kim alway nasti pussi hungri bitch look never hungri,unsafe,167,17
6,0,6,0,1,rt moneygangrod musti pussi maggot bitch tryna lick sac rich ogmaco fuckemx,unsafe,92,14
3,2,1,0,0,rt monnettee like romeo chanc think your faggot,unsafe,76,14
3,0,0,3,2,rt monogrammedprep god yanke fan farewellcaptain,safe,59,8
3,0,3,0,1,rt moosechocol grandma use say stop whini littl bitch eat fuck gluten,unsafe,106,18
3,0,0,3,2,rt moosedaugherti free bird,safe,32,4
3,1,2,0,1,rt morganxblowin fuck bitch feel,unsafe,74,11
3,0,0,3,2,rt morningmoneyben imag peshmerga give heaveho isi flag realli brighten friday kick sorri butt,safe,146,22
3,0,0,3,2,rt mostduep occasion go play flappi bird die get one rememb much hate,safe,119,23
3,0,0,3,2,rt mpoindc wow henri waxman get caught classic charli leduff segment charli come dc today gm hear,safe,146,23
3,0,3,0,1,rt mrtruthandsoul im sayin u bitch would hookup wit tha headless horseman cuz u think badass n shit u complain,unsafe,146,27
3,0,3,0,1,rt mtchll rock cock jam clam,unsafe,67,14
3,0,0,3,2,rt mundyspeak poll florida governor rick scott lead charli crist five point,safe,114,15
6,0,6,0,1,rt murdcr sorryimalex dollskil buy girl stuff twink ass bitch,unsafe,74,12
3,0,0,3,2,rt murrman hun im quit job go learn becom psychic know your think well yet im go,safe,146,27
3,0,0,3,2,rt murrman charli brown,safe,36,6
3,0,0,3,2,rt musedbymus thank tonyjrodriguez learn way ever want know bird,safe,109,18
3,0,3,0,1,rt mwootey chael p suplexin motherfuck dome shit,unsafe,70,11
3,0,3,0,1,rt mykvh bitch like come fuck happen amp shave bitch knew wassup,unsafe,123,22
3,0,3,0,1,rt mzkiccz dont tell bitch show bitch,unsafe,66,9
3,0,3,0,1,rt nirv isnt tea anymor chickencoleman bitch peep everyth still get cheat someth addin,unsafe,160,21
3,0,3,0,1,rt nandotrash tell girl calm shell act like kick pussi,unsafe,91,18
3,2,1,0,0,rt natalmendoz whore slut cunt bitch nigga,unsafe,45,7
3,0,3,0,1,rt natalievasquez fuck hate ignor ass bitch,unsafe,54,7
3,0,3,0,1,rt natalielynnn give bitch inch rather nine,unsafe,69,13
3,0,3,0,1,rt natedavvg grab booti front nigga want grab booti front bitch want,unsafe,114,22
3,0,3,0,1,rt nateturnboy left prom camp first day caus your bitch boy,unsafe,74,13
3,0,0,3,2,rt navyr sierra hey barackobama jig even democrat reasontoexitanobamaspeech dem raci,safe,145,20
3,0,0,3,2,rt nebuladalla still live hope one day hot rich boy fall love even though im trash,safe,115,24
3,0,3,0,1,rt neeshhuh mariah vonteyisaboss knive bitch,unsafe,60,7
3,0,0,3,2,rt neiltyson settl came first chicken egg egg laid bird chicken,safe,140,30
3,0,3,0,1,rt nenilov jk im influenc guy im graduat dare ass bitch,unsafe,110,16
3,1,2,0,1,rt nerdkil shinsnip u steal glass haha stupid nigger,unsafe,75,11
3,0,3,0,1,rt nerdreign isnt privileg thrown around willynilli youv gotta earn right call bitch,unsafe,125,22
3,0,2,1,1,rt netanyahu pm last night incit translat murder father travel whis famili celebr first nig,unsafe,145,23
3,0,0,3,2,rt netflix here first look charli cox matt murdock marvel daredevil netflix nycc,safe,131,19
6,0,1,5,2,rt neverknownfact person need three thing truli happi world someon love someth someth ho,safe,146,25
6,0,6,0,1,rt newnewgotbandz look yall bitch child support keep get pregnant ass bitch,unsafe,96,15
3,1,2,0,1,rt nhalegood hoe feel like photo didnt get enough favorit,unsafe,96,13
3,3,0,0,0,rt nickpertil oh good hate chines peopl fuck zipperhead,unsafe,78,12
3,0,3,0,1,rt nicksodano dis bitch jus blew high,unsafe,43,8
3,0,2,1,1,rt nickipretti sooo mani classless hoesnot enough ladi,unsafe,67,8
3,1,2,0,1,rt nickleberryfin know girl hoe instagram isnt privat,unsafe,76,14
3,1,2,0,1,rt nicki rickahyatt visionamd better b manchurian candid think abt bitch abt polici scream racism,unsafe,146,23
3,0,3,0,1,rt nicoleagenii kenzayy pussi,unsafe,39,6
3,0,1,2,2,rt nicoleyyrosie rememb yanke boston crowd cheer usa instead yanke suck love baseba,safe,146,24
3,0,0,3,2,rt nikaaaa patthoff your secret yanke fan youll admit day,safe,81,14
3,0,0,3,2,rt nikaaaa yanke winnnn,safe,41,5
3,0,3,0,1,rt nikejap bae go talk hoe,unsafe,72,11
3,0,3,0,1,rt nikkiconn panera bottom bitch ispeakmut,unsafe,57,8
3,0,2,1,1,rt nikkilenn big dream caus small goal shit bird,unsafe,71,13
3,0,3,0,1,rt nikkilenn promis last thing wanna bitch sister front dont poke lion,unsafe,119,26
3,0,3,0,1,rt nishachant vianawf twitpic reaction find love life sell pussysold pussi backpag,unsafe,158,21
3,0,1,2,2,rt nobeynob markiemarc trash,safe,61,5
3,1,2,0,1,rt noblockhead ceo tell daili show mental retard could work your worth your worth,unsafe,169,18
3,0,2,1,1,rt nofuk shout bitch dont dress half nake get man attent stay classi,unsafe,125,22
3,0,3,0,1,rt nogoodmichael ur mine obvious peopl gna hit u caus ur obvious attract u flirt back problem bitch,unsafe,137,26
3,0,3,0,1,rt noobd im rich bitch,unsafe,51,6
3,0,3,0,1,rt northphilliest rt curbyourho ao got bitch home scroll ig like,unsafe,132,15
3,0,3,0,1,rt northsidegreg favorit opieradio line far blind must suck cant ever asshol made ho,unsafe,145,25
3,1,2,0,1,rt nostalgicmik aw yall hoe hate girl look like dude,unsafe,100,16
3,0,3,0,1,rt notesforgirlz see bae retweet mention hoe,unsafe,86,12
3,0,3,0,1,rt nrana girl logic say bye dont actual mean dont fucken say bye dumb bitch,unsafe,110,21
3,0,3,0,1,rt nunniebabe smoke good weed bad bitch,unsafe,50,9
3,0,3,0,1,rt nuteila wtf ling ling least calcul circumfer threw ass circl,unsafe,133,21
3,0,0,3,2,rt nyjet accept al icebucketchalleng patriot amp jimmyfallon challeng yanke met seahawk,safe,150,19
