count,hate_speech_count,offensive_language_count,neither_count,class,labels,cleaned_tweet
3,0,3,0,0,negative,yo bitch lookin like wana fuck summn
3,0,3,0,0,negative,yo bitch freak fucked ha sleep dat last time slept shit woke ha nd fucked ha aint sleep long
3,0,3,0,0,negative,yo bitch make commitment
3,2,1,0,0,negative,yo bitch ass needs boss fuck
6,0,6,0,0,negative,yo bitch choosin let
6,0,5,1,0,negative,yo bitch choosin letr
3,0,3,0,0,negative,yo bitch choosin let
3,0,3,0,0,negative,yo bitch choosinh let r
3,0,3,0,0,negative,yo bitch gaggin jet laggin
3,0,3,0,0,negative,yo bitch go wild miles pussy car
3,0,3,0,0,negative,yo bitch know wat im talkin bout
6,0,6,0,0,negative,yo bitch like get cute go movies mane bitch like get fine go gun range
3,2,1,0,0,negative,yo bitch dick come crib get passed around love
3,0,3,0,0,negative,yo bitch boof got throwbac pussy
3,0,3,0,0,negative,yo bitch wanna fuck squad
3,0,3,0,0,negative,yo guys stop little bitches know everything happens reason meant
3,0,3,0,0,negative,yo daddy bitch jus son boyyy
3,0,3,0,0,negative,yo fuck firestone commercial givin bitches ideas run guy video games cut bitch
3,0,3,0,0,negative,yo fuck pats still bitches
3,0,3,0,0,negative,yo hoe like tick hunting blood
3,0,3,0,0,negative,yo homegirl fat got mustache need yass bitch
3,0,0,3,1,positive,yo get like flappy bird need self evaluation probably life
3,0,3,0,0,negative,yo main bitch side hoe
3,1,2,0,0,negative,yo homegirls sayin bum bitch ooooostopflexingforigandtwitter
3,0,3,0,0,negative,yo pussy shit unless
3,0,3,0,0,negative,yo pussy shit unless jake state farm
3,0,3,0,0,negative,yo pussy scrapehouse visits
6,0,6,0,0,negative,yo pussy overrated
3,0,3,0,0,negative,yo nigga usc lying bitches calling ya mcm u feel ok back bob
3,0,3,0,0,negative,yo teacher baltimore bullshitin bitch lmao
3,1,2,0,0,negative,yo niggah catch every tweet lls oh goodness
3,0,3,0,0,negative,yo bitch macy tried run store gaggle clothes got caught
3,0,3,0,0,negative,yoga around ages bitches figuring
3,0,3,0,0,negative,yoh brownie fukd high last night
3,2,1,0,0,negative,yost portsmouth biggest white trash county nation yostknowsmost
3,2,1,0,0,negative,football nigga kiss isis wifebeater faggots gt see gt shout radical islamnation yo gt
3,0,0,3,1,positive,need iphone use stupid watch apple grabbing people ankles shaking money rubes pockets
3,0,3,0,0,negative,basic ass bitch realtalk
6,2,4,0,0,negative,dike cause yo man pussy
3,1,2,0,0,negative,faggot bring jacket work keep ya desk b c office cold
6,0,6,0,0,negative,hoe errbody know
3,0,2,1,0,negative,hoe not deals fried chicken
3,0,3,0,0,negative,hoe u eat candy corn
3,2,1,0,0,negative,hoe crying yo ass pregnant smiles riding dick bitch
3,1,2,0,0,negative,hoe ever fstow midnight
3,1,2,0,0,negative,hoe like gettin drunk
3,0,3,0,0,negative,hoe take taxi club
3,3,0,0,0,negative,lame ass nigga still cuffin hoes bitch got bitch er
3,0,3,0,0,negative,pussy dawg
3,1,2,0,0,negative,pussy hoe give pussy hoe
3,2,1,0,0,negative,real life faggot ever fight another man fucked girl gotta take l like man move
3,1,2,0,0,negative,shoulda coulda woulda ass niggah ima wish niggah would ona hood ass niggah
3,0,3,0,0,negative,stupid hoe
3,0,2,1,0,negative,world class hoe
3,0,3,0,0,negative,got job diploma money bitch parents give money weed yet need act like adults
3,0,3,0,0,negative,bitch lil bitch bitchin
3,0,3,0,0,negative,main bitch fucc care
3,0,3,0,0,negative,nothin piece cheese corners words never gone slice bitch
3,0,3,0,0,negative,squad lil bitch
3,0,3,0,0,negative,trynna fuc get ya shoes hoe
3,0,1,2,1,positive,retarded really kendrick trying diss rappers think cuz names said coming
3,0,0,3,1,positive,always buy colored goldfish stash low constant inspiration
3,0,3,0,0,negative,always find something bitch
3,0,3,0,0,negative,always see shit old york rd late night done seen like tranny midget
3,0,3,0,0,negative,bbw shit get tf planet take stud hoes
3,0,3,0,0,negative,yuh bitch ass ull get smacked quick
3,1,2,0,0,negative,boy dont say clutch fag ass bitch shit lingo tf
3,0,3,0,0,negative,bitch callemlikeiseeem
3,3,0,0,0,negative,jiggaboo
3,0,2,1,0,negative,beyond retarded
3,0,3,0,0,negative,fake amp going put blast bitch
3,0,3,0,0,negative,arguin bout bitch god damn slutttt
3,0,3,0,0,negative,ask mma make dat bitch bitch
3,0,3,0,0,negative,club every week bitch get life
3,0,3,0,0,negative,side hoe
3,0,3,0,0,negative,better pray god like yo bitch cause might catch eyes might get hit
3,0,3,0,0,negative,better watch hoe fuckin everybody
3,0,3,0,0,negative,better work bitch
3,0,3,0,0,negative,bitch hole never text back guess haha never text anyone back bad
3,0,3,0,0,negative,bitch like text emojis
3,0,3,0,0,negative,bitches got one friend wear fit every function even clean
3,0,3,0,0,negative,bitches relate stop
3,0,3,0,0,negative,bitches got way fucked idc many pineapples eat pussy still gon taste give shit please
3,0,3,0,0,negative,bitches make sick
3,1,2,0,0,negative,bitches entertain attention get niggas worst kind hoes
3,0,2,1,0,negative,bitches wearing leggings everyday sick know wore pair days row fool
3,0,3,0,0,negative,bitter bitches need life
6,0,6,0,0,negative,boil blood spoilt much ae arrogant bitch u try show flip nd likely go nuts ohwell
3,0,3,0,0,negative,ask fucked bitch ask father day hoes outta line
3,0,2,1,0,negative,hoe love
6,1,5,0,0,negative,buy bitch erything world bet still find something complain
3,0,3,0,0,negative,buy bitches ho etc tho
3,0,3,0,0,negative,buy fucking life never even broken sweat stop crying bitch
3,0,3,0,0,negative,call bitch ok thief get smdh
3,0,3,0,0,negative,expect total bitch towards yet
3,0,1,2,1,positive,say word negro attached word league totally cool guys
6,0,6,0,0,negative,say fool stands nothing well say cunt
3,0,3,0,0,negative,mad people call hoe acting like one
3,0,3,0,0,negative,blame bitches attract say ima asshole talk hoes kinda
3,1,2,0,0,negative,call bitch bitch bitch
3,0,3,0,0,negative,owe shit trust niccas
3,2,1,0,0,negative,owe shit ion trust niccas
3,1,2,0,0,negative,play fool niggah
3,0,3,0,0,negative,put anything past new york bitch detroit bitch chicago bitch
3,0,3,0,0,negative,put pussy pedestal
3,0,3,0,0,negative,spell patrick without trick trick treat bitch
6,0,6,0,0,negative,treat hoes like ladies
3,0,3,0,0,negative,trust chick got pet cat b bitches mad sneaky
3,0,3,0,0,negative,cant tell bitches nothing belong city
3,0,0,3,1,positive,could viewing future rose colored glasses libra
3,0,3,0,0,negative,could fuck bitch lemme fuck yo bitch
3,1,2,0,0,negative,da bess deserve crown bitch
3,0,2,1,0,negative,something different turn hoe
3,1,2,0,0,negative,say showed yaself bitch nobody said shut fuck fat made retarded
3,0,2,1,0,negative,know bra doobie brothers member michael mcdonald says come tranny
3,0,3,0,0,negative,done clown bitch
3,0,2,1,0,negative,drink light beer hahahahahahahahahahaha pussy
3,0,3,0,0,negative,dumb bitch think work free
3,0,3,0,0,negative,estupid bitch like hard understand
3,0,3,0,0,negative,ever dream fucking chick fuck real life pussy better dream
3,0,3,0,0,negative,ever piece pussy man mind like money
6,0,6,0,0,negative,ever sex pharaoh put pussy sarcophagus
3,0,2,1,0,negative,ever randomly woke ya bitch standing staring
3,0,3,0,0,negative,ever see bitches comment vine like oh god knowin damn well would neva shit like lmfaaoo
3,1,2,0,0,negative,ever seen fine eskimo bitch google images looking
3,1,2,0,0,negative,fags hyped shit much listen everything garbage
3,0,3,0,0,negative,fat hoes need exercise diet
3,0,3,0,0,negative,following whole bunch bitches look better girl nothin make wanna cheat
3,0,3,0,0,negative,fuck try nice fuck go ape shit stay mad wtf haha
3,2,0,1,0,negative,fucking fag exactly talking women pigs
6,0,6,0,0,negative,girls talking hate sleeping alone well bitch better buy damn teddy bear
6,1,5,0,0,negative,girls got job college set better future get mad nigga leave cause got pussy
3,0,3,0,0,negative,girls needa stop edits damn near got catfished week two ago bitch keeps findin way back
3,0,3,0,0,negative,giving head tonight nah shoot fucking pussy hoe
3,0,3,0,0,negative,got k followers n bed sheets last month bitches confrused voice
3,0,3,0,0,negative,got dykes got vic
3,0,3,0,0,negative,got hoes really titty twerkin
3,2,1,0,0,negative,got faggot
3,1,2,0,0,negative,got name mouth got bitch dick
6,1,5,0,0,negative,got niggas got bitches
3,0,3,0,0,negative,got niggas got bitches partynextdoor never lied
3,0,3,0,0,negative,got pussy nigga disease curing ya
6,0,6,0,0,negative,got bad bitch trip
3,0,3,0,0,negative,got wild bitches tellin liessss
3,0,3,0,0,negative,gotta block dumb hoes
3,1,2,0,0,negative,guys faggots
3,2,1,0,0,negative,hate football faggot
3,3,0,0,0,negative,word beat fucking faggots pls
3,0,3,0,0,negative,friends bc nobody wants guilty association hoe
3,0,3,0,0,negative,hoes aint fucking
6,1,5,0,0,negative,hoes got real friends cause shit seeing boyyyyyyyy friends ah burry ft oml ever slipping
3,0,2,1,0,negative,hoes pleasant surprise
3,0,3,0,0,negative,hoes complain much
3,0,3,0,0,negative,hoes give reasons everyday stay ass single another years
3,0,3,0,0,negative,hoes love sayin think cute huh naa
6,0,6,0,0,negative,hoes steady coming
3,0,3,0,0,negative,twitter hoe
3,0,3,0,0,negative,caught bitch cheatin work shes dude tryin get fuck slittin throat cut bitch head
6,2,4,0,0,negative,friend im niggah wanna fuck wit
3,1,2,0,0,negative,salty ugly white hoes
3,0,3,0,0,negative,worried bout bitches got one girl girl one else hit
3,0,1,2,1,positive,know not big nfl sick hearing black yellow shit lol bandwagon fans hell go packers
3,0,3,0,0,negative,know bitch crazy smiles upset
3,0,3,0,0,negative,know bitch mad throw drink got find another nigga buy another one
3,0,3,0,0,negative,know bitches mad like wcw
3,0,3,0,0,negative,know hard find good woman yo hoe ass ungrateful cheating good woman cuz faggot shit
3,0,3,0,0,negative,know many hot bitches
3,0,3,0,0,negative,know lil bitches runn mouth streets
3,1,2,0,0,negative,know trash grown ass woman gotta nigga fucking around year old year old landfill trash
3,1,2,0,0,negative,know stay fuck bitch shit street nigga thats gonna get
3,0,3,0,0,negative,know im not even gonna respond know real bitch
3,0,3,0,0,negative,know people ghetto leave plastic shit tvs
3,1,2,0,0,negative,know random niggaz bitches wish worst eachother look tweets
3,0,3,0,0,negative,know head good feel like pussy stuffed throat
3,0,3,0,0,negative,know hoes good singers stop making love songs
3,0,3,0,0,negative,know hoes wishy washy
3,0,3,0,0,negative,know fuck bitch didnt react girl
3,2,1,0,0,negative,know fuck bitch little hoe gt lt
3,0,3,0,0,negative,know im nigga money amp expensive bitches
3,0,3,0,0,negative,know burden fuckin annoyance hate bitches like
3,0,3,0,0,negative,know call life bitch cuz use lube nothin stick big ole cock ass fuck raw
3,0,3,0,0,negative,know bitch ass need say
3,0,0,3,1,positive,know ghetto see streets named martin luther king jr amp littlejohn halp
6,1,5,0,0,negative,know kinda seem like nasty bitch
3,0,3,0,0,negative,know married hoe ass bitch let nigga come let nigga take ya porn dvds
3,0,3,0,0,negative,knows dat white bitches da black cock yo uptight white asshole wants
3,2,1,0,0,negative,like bitch niggas
3,0,0,3,1,positive,like honestly tasted like sole shoes shame
3,0,3,0,0,negative,like hell yo bitch meanwhile yo bitch like hell yo clique ayeeeee
3,1,2,0,0,negative,lil stupid ass bitch fucking
3,1,2,0,0,negative,little dumb ass bitch dont fuck
3,0,3,0,0,negative,little stupid ass bitch fuckin witchu
3,1,2,0,0,negative,little stupid ass bitch aint fuckin
3,0,3,0,0,negative,little twats
3,0,1,2,1,positive,losing u trying stupid yardie
3,0,3,0,0,negative,mad cuz van yo bitch hands tits
3,0,3,0,0,negative,mad cuz fucking ya enemy wins cuz letting shit fuck control hoes stress
3,0,3,0,0,negative,mean hoes russ never gonna happy bruh
3,0,3,0,0,negative,must part cat family cuz fucking pussy
3,1,2,0,0,negative,must retarded quote thirst trap
3,0,3,0,0,negative,need muzzle horse face bitch
3,0,2,1,0,negative,need nicca like bring freak outta
3,0,3,0,0,negative,never heard think weed poisoning cause dont exist hoe
3,0,3,0,0,negative,never invite anywhere yet bitch
3,0,3,0,0,negative,nigga eating hoes pussy worth
3,0,3,0,0,negative,niggas puttin bitches even fucked yet pedestal scratch hit list b never hittin
3,1,2,0,0,negative,niggas talking females trying get pussy dont realize boosting ego getting curved
3,1,2,0,0,negative,niggas would rather girl wear jeans js instead tight dress heels faggots
3,1,2,0,0,negative,niggaz bitches better yet actresses da k hit ya ass nd flip like pissy mattress
3,0,3,0,0,negative,nigguhs glorifying pussies
3,0,3,0,0,negative,not playing bitch know wassup
3,2,1,0,0,negative,old bitter salty ass niccas make flesh crawl bones bitches dontarguejustacceptit
3,0,3,0,0,negative,bully people know playoffs bitch
3,0,3,0,0,negative,popping pills fucking stank hoes keep real really bout bank roll satisfied
3,0,3,0,0,negative,poor soul cuz fat bitches thing like
3,1,2,0,0,negative,pussy lie pussy
3,1,2,0,0,negative,pussy nigga see ya whiskers
3,1,2,0,0,negative,ratchet ass bitches gonna nobody blame get std
3,0,3,0,0,negative,really nice bitches easiest way get cheated
3,1,2,0,0,negative,right fam jus peeped ur tl cmon son look em bitch
3,0,3,0,0,negative,said texted u told u missed yeah bitch like weeks ago grow
3,0,3,0,0,negative,said yo bitch bitch look fu
3,0,0,3,1,positive,said smoking strong wrong smoking trash aint lungs aint pressure
3,0,0,3,1,positive,said smoking strong wrong smoking trash not lungs pressure
3,0,2,1,0,negative,say bitch say woman strong personality play well others
3,0,3,0,0,negative,say like new toy children dumb bitch mixed babies want one
3,0,3,0,0,negative,say ratchet pussy juicy j bands make dance
3,0,3,0,0,negative,say ratchet pussy juicy j cant
3,0,3,0,0,negative,say bitch bad shit
6,1,5,0,0,negative,say classy sadity say bitch tease
3,0,3,0,0,negative,say gotta new bitch
3,0,3,0,0,negative,scared scared beat pussy
3,0,3,0,0,negative,scum bro tha pussy trash still txt yu life shit
6,0,6,0,0,negative,see bussing bitch
3,0,3,0,0,negative,see shining yo bitch ass
3,0,3,0,0,negative,see two pussies jason capuano nd jason cousins taking chit gram
3,0,3,0,0,negative,see bitch talk shit nigga get ya issue
3,0,3,0,0,negative,selfish bitch bet love running sure
3,1,2,0,0,negative,foot lbs buy truck know get em cause scrawny country pussies
3,0,3,0,0,negative,probably go clean nasty pussy not worry wtf
3,2,1,0,0,negative,type special faggot bring chocolate swishers smoke session
3,2,0,1,0,negative,state gook
3,0,3,0,0,negative,still turn hoe house wife
3,1,2,0,0,negative,still fuckin sorry ass nigga makes sorry ass bitch mimi notsorry
3,0,2,1,0,negative,still nigga b trip hatin cause got bitches nigga stole princess punch
3,1,2,0,0,negative,tha hoe
3,0,3,0,0,negative,bitch nigga type never fight
3,0,3,0,0,negative,think america crooked laws women countries get executed street shoning american hoes make
3,1,2,0,0,negative,think learn red flag bullshit appears gtfo nooooo faggot ass faith people
3,0,2,1,0,negative,think classy niggah really ratchet
3,0,3,0,0,negative,think pussy wet kitten drowned two days ago
3,0,3,0,0,negative,thought playin cut bitch
3,0,3,0,0,negative,old twitter crying like bitch
3,0,2,1,0,negative,trash tho edgewood basketball court
3,0,3,0,0,negative,tried hoe sinf
3,0,3,0,0,negative,unfollowed dumb cunt jk blame
3,0,1,2,1,positive,wanna find hoes follow chicks reply heart eyes sex gifs
3,0,3,0,0,negative,wanna hot body wanna bugatti wanna maserati better rob bank bitch
3,0,3,0,0,negative,wanna know crazy shit without sunshine could find shady bitch
6,0,6,0,0,negative,wanna watch game wanna watch scandal yo bitch ass buy another tv gotta take da l
