class,labels,cleaned_tweet,sentiment_score
1,positive,anybody want take pollo,0.0772
1,positive,apparently pathetic trash alright,-0.4019
1,positive,auto tranny,0.0
1,positive,b c likes like black men rap music huh lol general wants want colored color,0.8126
1,positive,bae game redskins redskin,0.0
1,positive,bats bat cool hell basically half tiny fox half leather bird,-0.5106
1,positive,beanies beany cumming real soon,0.0
1,positive,long december counting crows crow,0.0
1,positive,started start playing play flappy bird,0.4939
1,positive,cuz cat meowed meow nocturnal bird ultimate toughbreak,0.0
1,positive,blue sapphire earrings earring k yellow gold clip diamond alexandra earrings earring emerald crystal emma,0.34
1,positive,bound gagged gag shoved shove trash bin two bullets bullet back head suspect natural causes cause said say world worst bad detective,-0.9001
1,positive,brass monkey dat funky monkey,-0.1027
1,positive,cat not kill birds bird make huge mes me feathers feather,0.7217
1,positive,decide wear yellow rain boots boot purposes purpose black amp yellow errrrything,0.0
1,positive,chargers charger raiders raider trash boltupdoe,0.0
1,positive,cheeky lol want black yellow ughh,0.4767
1,positive,chicken spaghetti trash,0.0
1,positive,cleaned clean bird nests nest downspouts ready rain baby birds bird respect birds bird bees bee,0.8074
1,positive,colored color denim makes make puke,-0.5267
1,positive,cookies cooky crackers cracker even level,0.0
1,positive,coon lt fills fill coffee halfway gt lt uses us irish cremes fill half gt,0.4939
1,positive,country boy hick lyfe white tee rebel flag,-0.1531
1,positive,cousin bird screen twitter cousin poke facebook,0.0
1,positive,cut porkchop canned can pinto beans bean small carrots carrot corn celery potato cayenne powder crushed crush red pepper,-0.6705
1,positive,damn lol janay rice speaks domestic violence costume mocks mock marriage,-0.8689
1,positive,dblite works work like charm openwrt arduino yun full test coverage gyp version would rarely made make,0.6369
1,positive,diet coke trash,0.0
1,positive,directions direction let bird chill sink minutesme ok,0.296
1,positive,dodgerofzion asked ask giant green rooster walks walk carrying carry tray brownies brownie may brownie,0.0
1,positive,dont make direct eye contact anything birds bird cats cat nothing lol going go west bu,-0.3252
1,positive,egg nog taste like bird doodoo look like,0.6124
1,positive,eggnog trash,0.0
1,positive,eharmony informed inform soulmate sea doo trash bag whataburger taquitos bungeed top thx dr neil warren,0.802
1,positive,escort missions mission games game universally trash,0.0
1,positive,even nature looks look awesome colored color becca,0.6249
1,positive,f u tumblr bc blog black amp white many great colored color things thing could reblog fml,0.6249
1,positive,feelin warm fuzzy inside,0.2263
1,positive,fuzzy socks sock actual life,0.0
1,positive,glenladen got get life flight osu saving save mess birds bird respect,0.5859
1,positive,graham crackers cracker marshmallows marshmallow little marshmallows marshmallow little chocolate bars bar make mores more man,0.0
1,positive,green beans bean summer yellow squash zucchini cucumber set road today free,0.5106
1,positive,guess mess later not sure else maybe trash lol not yet maybe lottery,-0.1685
1,positive,guess rubes rube want go date,0.0772
1,positive,blast yesterday even monkey bars bar tryna kill lol,-0.4404
1,positive,making make fun cause worried bird saying say not surprised like splitting poles pole lol ugh jerk,-0.4724
1,positive,hillbilly bone bo bone bo bone bone,0.0
1,positive,ah yardie reach wyoming live,0.0258
1,positive,much wan na bet anti government black helicopter teabagger behind boston marathon explosions explosion p tcot,-0.3182
1,positive,works work fancy telephones telephone told clam phone call mr clam texts text phones phone,0.0
1,positive,dont think women woman wear flesh tone colored color pants pant lol,0.4215
1,positive,get girls girl point seems seem colored color people died die holocaust picture holocaust idk,-0.836
1,positive,made make sweet amp spicy drunken noodles noodle handmade handcut ho fun noodles noodle marinated marinate chicken shrimp back hurting hurt,0.0516
1,positive,reblogged mock god bless,0.2732
1,positive,saved save bird yesterday,0.7184
1,positive,think need watch dawn planet apes ape,0.0
1,positive,thought garbage men supposed suppose bring trash dump take ha ha ha self depreciation ftw,0.765
1,positive,wan na go ghetto club tonight,0.0
1,positive,pulling pull redskins redskin one,0.0
1,positive,teacher pet elementary school like brought cookies cooky brownies brownie gave give hugs hug im ashamed,0.6908
1,positive,imessage trash,0.0
1,positive,ios io autocorrect trash phone capitalizing capitalize dumbest things thing,-0.5106
1,positive,die resurrected resurrect animal id howler monkey,-0.5994
1,positive,ice jj fish gets get looks look really trash,0.25
1,positive,u buy box colored color goldfish r racist tbh,-0.6124
1,positive,u eat fried fry eggs egg leave yolk entirely yellow ur disgrace also nasty,-0.8055
1,positive,ur girl watch snapped snap front u trying try spook u,0.0
1,positive,im genuinely getting get mad children child video game mickey mouse darkness big keys key,-0.6369
1,positive,im wearing wear sweater ike degrees degree house,0.0
1,positive,ion like papoose went go lol,0.6486
1,positive,ghetto grease yo scalp work,0.0
1,positive,choking choke want pet monkey,-0.7351
1,positive,brand new day birds bird chirpin,0.0
1,positive,awesome people known know years year talk trash behind back ask favors favor later truly awesome,0.9413
1,positive,weird outside like yellow,0.2023
1,positive,either gun sandwich details detail looking look really fuzzy right trust police department mo,0.2878
1,positive,jacob u look like monkey dis,0.3612
1,positive,janet jackson nip slip iconic,0.0
1,positive,jig levitating levitate samsung made make fun bendgate galaxy note fails,0.128
1,positive,jig levitating levitate lousiville,0.0
1,positive,jm sorry hear going go chipotle first time better well not trash,0.5719
1,positive,found australian president hoosiers hoosier team hoosierstate indiana iu iubb big tonight,0.0
1,positive,noticed notice trash notification page clean,0.4019
1,positive,saw words word tinker tailor soldier spy muttered mutter aloud,0.0
1,positive,kit kats kat trash,0.0
1,positive,last thought bed mock election rd grade voted vote perot maybe related really big ears ear idk,-0.4939
1,positive,like animal crackers cracker legit best snack,0.7717
1,positive,lil spook yung lean robb night,0.0
1,positive,lmao g roots root yellow white hair makes make look dirty,0.25
1,positive,lmaoooo girls girl let guy treat like yellow starburst pink starburst,0.6369
1,positive,lmaoooo everything bet trash b rad white mike bet trash,0.0
1,positive,lol tweet zebra,0.4215
1,positive,lol replaced replace big yellow chicken homer,0.4215
1,positive,loves love day timers timer always come coloured colour maps map distance charts chart makes make feel far important actually,0.8658
1,positive,mall fellow ginzos ginzo christmas shopping fuckdimmy vinnysnotmadon billgetsbuns,0.0
1,positive,march get mad marchmadness collegehoops indiana iubb hoosiers hoosier,-0.4939
1,positive,mashed mash potatoes potato string beans bean yellow rice chicken,0.0
1,positive,might walk dunkin donuts donut want oreo coffee coolatta,0.0772
1,positive,mimi trash lol,0.4215
1,positive,money hoes hoe clothes,0.0
1,positive,girlfriend kid not eats bacon without dipping dip tub creamy butter laid like bird,0.3612
1,positive,grandma got get rosta colored color dress pretty better well let borrow,0.802
1,positive,never seen see toddler chug water bottle fast lol,0.4215
1,positive,nope ordered order domino trash,0.0
1,positive,not fun braxton hicks hick cramps cramp regularly moving move around try,-0.5426
1,positive,note self boiling boil water hot monkey brain,0.0
1,positive,clean dead bird pieces piece glass,-0.3818
1,positive,time find monkey term scripts script,0.0
1,positive,unpunished view many thousands thousand years year civilised civilise uncivilised society,0.0
1,positive,yea liking like yellow,0.6369
1,positive,old fellas fella water froze funeral home got get unthawed wants want help get pump going go place spooks spook man boo,0.128
1,positive,first day school backpack paper books book granola bars bar brownie bag cookies cooky,0.0
1,positive,one man trash another man wife,0.0
1,positive,one cats cat killed kill baby bird cardinal,-0.8807
1,positive,school wouldnt give kids kid schedules schedule ghetto,0.0
1,positive,ooh girl cute face yellow teef lol,0.7003
1,positive,pancakes pancake trash,0.0
1,positive,pinto grigio dreams dream turned turn moscato reality,0.5719
1,positive,pretty girls girl wit bird brains brain waste smh,-0.2263
1,positive,random running run dogs dog ghetto,0.0
1,positive,red meat trash,0.0
1,positive,remember dude played young ned followed follow youtube channel actually used use youtube favorites favorite,0.802
1,positive,respect birds bird peace pieces piece,0.765
1,positive,segment finally never watching watch teabagger propaganda morning msnbc currenttv morningjoe,-0.25
1,positive,telling tell kid soles sol shoes shoe falling fall going go get shoes shoe hope parents parent get mad,-0.2263
1,positive,sheryl crow bae,0.0
1,positive,shout pullz cuz kno trash would kept buck swear every made make jus cuz n actually bump dem,-0.0516
1,positive,sick watching watch yankees yankee game,-0.5106
1,positive,smh nyc cops cop leave ebola doctor apt dump gloves glove masks mask public trash,-0.6249
1,positive,uncivilized,0.0
1,positive,mad live world whitey go jail word folks folk wear right hats hat amp tshirts wore shirt,-0.4939
1,positive,call song bird generation,0.0
1,positive,kid angry birds bird costume bumped fell making make something else fall something else wobbled wobble,-0.5106
1,positive,somebody take oreos oreo away eat whole pack,0.0
1,positive,stance socks sock trash,0.0
1,positive,stupid teacher talks talk like retarded retard,-0.8402
1,positive,sucker oreos oreo,-0.5267
1,positive,teeth make break person could yellow teeth immediately drop,-0.2732
1,positive,thanks follow may fan guys guy one best broadcasters broadcaster,0.8555
1,positive,would stunt crossed cross water dressed dress dead man teabagger sheriff friend watched watch,-0.2732
1,positive,bird aim dreams dream,0.5719
1,positive,birds bird tonight,0.0
1,positive,rams ram really dont wan na trash jeff fisher really bout,0.0
1,positive,train station harry trash eurostar refunded refund whole trip paris bc train accident,-0.4767
1,positive,trash wheel twitter googly eyes eye,0.0
1,positive,jants clutch bedtime tho,0.0
